"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
83,20,4,78,10206,2,2,4,4,1,5,1,21,3,3,1,3,8,5,2007,2007,2,2,13,14,4,266,4,5,3,3,5,4,3,7,1563,2,1,2,6,1563,0,0,2,0,3,1,3,6,7,1,3,2,2007,3,3,758,6,6,3,144,99,0,0,0,0,4,5,2,0,10,2008,9,5,245000
84,20,4,80,8892,2,2,1,4,1,5,1,13,3,3,1,3,5,5,1960,1960,2,2,9,9,1,34,4,5,2,5,5,4,7,7,1065,2,3,2,6,1065,0,0,1,1,3,1,4,6,7,0,4,6,1974,4,2,461,6,6,3,74,0,0,0,0,0,4,5,2,0,7,2007,1,5,126500
85,80,4,0,8530,2,2,1,4,1,5,1,9,3,3,1,8,7,5,1995,1996,2,2,7,7,2,7,4,5,3,3,5,4,7,7,384,2,3,2,6,1474,0,0,2,1,3,1,4,7,7,1,6,4,1995,1,2,400,6,6,3,120,72,0,0,0,0,4,5,4,700,5,2009,9,5,168500
86,60,4,121,16059,2,2,4,4,1,1,1,14,3,3,1,6,8,5,1991,1992,4,2,7,7,2,185,3,5,2,3,5,4,7,7,1288,2,1,2,6,2417,0,0,2,1,4,1,3,9,7,1,6,2,1991,4,2,462,6,6,3,127,82,0,0,0,0,4,5,2,0,4,2006,9,5,260000
87,60,4,122,11911,2,2,2,4,1,5,1,9,3,3,1,6,6,5,2005,2005,2,2,13,14,3,1,3,5,3,3,5,1,7,7,684,2,1,2,6,1560,0,0,2,1,3,1,3,6,7,1,3,4,2005,1,2,400,6,6,3,100,38,0,0,0,0,4,5,2,0,3,2009,9,5,174000
88,160,2,40,3951,2,3,4,4,1,1,1,21,3,3,5,6,6,5,2009,2009,2,2,13,14,4,41,3,5,3,3,5,1,7,7,612,2,1,2,6,1224,0,0,2,1,2,1,3,4,7,0,4,6,2009,3,2,528,6,6,3,0,234,0,0,0,0,4,5,2,0,6,2009,7,6,164500
89,50,1,105,8470,2,2,1,4,1,1,1,10,2,2,1,1,3,2,1915,1982,4,2,10,11,3,1,2,2,2,5,1,4,7,7,1013,2,5,1,6,1526,0,0,1,0,2,1,2,6,7,0,4,7,0,2,0,0,4,4,1,0,0,156,0,0,0,4,3,2,0,10,2009,3,1,85000
90,20,4,60,8070,2,2,4,4,1,5,1,6,3,3,1,3,4,5,1994,1995,2,2,13,14,3,1,4,5,3,3,5,4,3,7,990,2,1,2,6,990,1,0,1,0,3,1,4,5,7,0,4,7,0,2,0,0,4,4,3,0,0,0,0,0,0,4,5,2,0,8,2007,9,5,123600
91,20,4,60,7200,2,2,4,4,1,5,1,13,3,3,1,3,4,5,1950,1950,2,2,4,15,3,1,4,5,4,4,3,5,5,5,0,2,5,2,1,1040,0,0,1,0,2,1,4,4,7,0,4,6,1950,4,2,420,6,6,3,0,29,0,0,0,0,4,5,2,0,7,2006,9,5,109900
92,20,4,85,8500,2,2,4,4,1,5,1,13,3,3,1,3,5,3,1961,1961,4,2,7,7,1,132,4,5,2,5,5,4,6,7,1235,2,5,2,6,1235,0,0,1,0,2,1,4,6,7,0,4,2,1961,4,2,480,6,6,3,0,0,0,0,0,0,4,2,2,0,12,2006,9,1,98600
93,30,4,80,13360,2,1,1,2,1,5,1,7,3,3,1,3,5,7,1921,2006,2,2,14,15,3,1,4,3,1,3,5,4,1,7,876,2,1,2,6,964,1,0,1,0,2,1,4,5,7,0,4,6,1921,4,2,432,6,6,3,0,0,44,0,0,0,4,5,2,0,8,2009,9,5,163500
94,190,1,60,7200,2,2,4,4,1,1,1,18,3,3,2,5,6,6,1910,1998,4,2,9,9,3,1,4,5,1,5,1,3,6,7,1214,3,1,1,6,2291,0,1,2,0,4,2,4,9,7,1,3,6,1900,4,2,506,6,6,3,0,0,0,0,99,0,4,5,2,0,11,2007,9,5,133900
95,60,4,69,9337,2,2,1,4,1,5,1,6,3,3,1,6,6,5,1997,1997,2,2,13,14,3,1,4,3,3,3,5,4,3,7,824,2,1,2,6,1786,1,0,2,1,3,1,3,7,7,0,4,2,1997,3,2,684,6,6,3,0,162,0,0,0,0,4,5,2,0,5,2007,9,5,204750
96,60,4,0,9765,2,2,2,4,1,1,1,9,3,3,1,6,6,8,1993,1993,2,2,13,14,2,36,1,3,3,3,2,4,1,7,680,2,3,2,6,1470,0,0,2,1,3,1,4,6,7,1,6,4,1993,1,2,420,6,6,3,232,63,0,0,0,0,4,5,4,480,4,2009,9,5,185000
97,20,4,78,10264,2,2,1,4,1,5,1,6,3,3,1,3,7,5,1999,1999,2,2,13,14,2,122,3,5,3,3,5,1,1,7,1588,2,1,2,6,1588,0,0,2,0,3,1,3,6,7,0,4,2,1999,3,2,472,6,6,3,158,29,0,0,0,0,4,5,2,0,8,2006,9,5,214000
98,20,4,73,10921,2,2,4,2,1,5,1,8,3,3,1,3,4,5,1965,1965,4,2,7,7,2,23,4,5,2,5,5,4,6,7,960,2,5,2,2,960,1,0,1,0,3,1,4,6,7,0,4,2,1965,1,1,432,6,6,2,120,0,0,0,0,0,4,5,2,0,5,2007,9,5,94750
99,30,4,85,10625,2,2,4,4,1,1,1,8,3,3,1,3,5,5,1920,1950,2,2,14,15,3,1,4,5,1,5,5,4,1,7,458,2,2,1,6,835,0,0,1,0,2,1,4,5,7,0,4,3,1920,4,1,366,2,6,3,0,0,77,0,0,0,4,5,4,400,5,2010,1,1,83000
100,20,4,77,9320,2,2,1,4,1,5,1,13,3,3,1,3,4,5,1959,1959,2,2,10,11,3,1,4,5,2,5,5,4,1,7,950,2,2,2,6,1225,1,0,1,1,3,1,4,6,7,0,4,7,0,2,0,0,4,4,3,352,0,0,0,0,0,4,5,4,400,1,2010,9,5,128950
101,20,4,0,10603,2,2,1,4,1,5,1,17,3,3,1,3,6,7,1977,2001,2,2,10,11,2,10,4,5,3,5,5,3,1,7,1610,2,3,2,6,1610,1,0,2,0,3,1,3,6,7,2,6,2,1977,3,2,480,6,6,3,168,68,0,0,0,0,4,5,2,0,2,2010,9,5,205000
102,60,4,77,9206,2,2,4,4,1,5,1,20,3,3,1,6,6,5,1985,1985,2,2,7,7,2,215,3,5,2,3,5,4,7,7,741,2,5,2,6,1732,0,0,2,1,3,1,3,7,7,1,6,2,1985,1,2,476,6,6,3,192,46,0,0,0,0,4,5,2,0,6,2010,9,5,178000
103,90,4,64,7018,2,2,4,1,1,5,1,20,3,3,3,3,5,5,1979,1979,2,2,7,7,3,1,4,2,4,4,3,5,5,5,0,2,5,2,6,1535,0,0,2,0,4,2,4,8,7,0,4,2,1979,4,2,410,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2009,9,3,118964
104,20,4,94,10402,2,2,1,4,1,1,1,6,3,3,1,3,7,5,2009,2009,2,2,13,14,3,1,4,5,3,3,5,4,7,7,1226,2,1,2,6,1226,0,0,2,0,3,1,3,6,7,0,4,2,2009,3,3,740,6,6,3,0,36,0,0,0,0,4,5,2,0,5,2010,9,5,198900
105,50,5,0,7758,2,2,4,4,1,1,1,10,3,3,1,1,7,4,1931,1950,2,2,12,13,2,290,4,2,3,5,5,4,4,7,1040,2,1,2,2,1818,0,0,1,1,4,1,4,7,7,2,6,6,1951,4,1,240,6,6,3,0,0,0,0,184,0,4,5,2,0,6,2007,9,5,169500
106,60,2,75,9375,2,2,4,4,1,5,1,21,3,3,1,6,8,5,2003,2004,4,2,13,14,2,310,3,5,3,1,5,4,7,7,1053,2,1,2,6,1992,0,0,2,1,3,1,3,9,7,1,3,2,2003,3,2,648,6,6,3,140,45,0,0,0,0,4,5,2,0,8,2008,9,5,250000
107,30,5,60,10800,2,1,4,4,1,5,1,18,3,3,1,3,4,7,1885,1995,5,2,13,14,3,1,4,5,1,2,5,4,7,7,641,2,3,2,6,1047,0,0,1,0,2,1,4,6,7,0,4,6,1954,4,1,273,2,2,1,0,0,0,0,0,0,4,5,4,450,8,2007,9,5,100000
108,20,5,50,6000,2,2,4,4,1,5,1,18,3,3,1,3,5,5,1948,1950,2,2,13,14,3,1,4,5,2,5,5,4,1,2,789,2,1,2,6,789,0,0,1,0,2,1,4,5,7,0,4,6,1948,4,1,250,6,6,3,0,0,0,0,0,0,4,5,2,0,4,2008,9,6,115000
109,50,5,85,8500,2,2,4,4,1,1,1,10,1,3,1,1,5,7,1919,2005,2,2,6,6,3,1,4,5,2,5,5,4,7,7,793,3,5,1,2,1517,0,0,2,0,3,1,2,7,7,0,4,7,0,2,0,0,4,4,1,0,0,144,0,0,0,4,5,2,0,8,2007,9,5,115000
110,20,4,105,11751,2,2,1,4,1,5,1,17,3,3,1,3,6,6,1977,1977,4,2,10,11,2,270,4,5,2,3,5,4,2,7,1844,2,1,2,6,1844,0,0,2,0,3,1,4,7,7,1,6,2,1977,3,2,546,6,6,3,0,122,0,0,0,0,4,3,2,0,1,2010,1,5,190000
111,50,4,75,9525,2,2,4,4,1,5,1,8,3,3,1,1,6,4,1954,1972,2,2,14,15,3,1,4,5,2,5,1,4,6,7,994,2,3,2,6,1855,0,0,2,0,4,1,4,7,7,0,4,2,1954,4,1,325,6,6,3,182,0,0,0,0,0,4,5,2,0,10,2006,9,5,136900
112,80,4,0,7750,2,2,1,4,1,5,1,9,3,3,1,8,7,5,2000,2000,2,2,13,14,3,1,4,5,3,3,5,4,3,7,384,2,1,2,6,1430,0,0,2,1,3,1,4,7,7,1,6,4,2000,1,2,400,6,6,3,180,0,0,0,0,0,4,5,2,0,4,2010,9,5,180000
113,60,4,77,9965,2,2,4,4,1,5,1,6,3,3,1,6,7,5,2007,2007,2,2,13,14,4,145,3,5,3,1,5,1,3,7,1264,2,1,2,6,2696,1,0,2,1,4,1,1,10,7,1,3,4,2007,1,3,792,6,6,3,120,184,0,0,168,0,4,5,2,0,10,2007,7,6,383970
114,20,4,0,21000,2,2,4,1,1,1,1,7,3,3,1,3,6,5,1953,1953,4,2,14,15,2,123,4,3,2,3,5,3,1,6,1809,2,5,2,6,2259,1,0,2,0,3,1,3,7,7,2,3,3,1953,4,2,450,6,6,3,166,120,192,0,0,0,4,3,2,0,10,2007,1,1,217000
115,70,4,61,7259,2,2,1,4,1,5,2,7,3,3,1,6,6,8,1945,2002,3,2,14,15,3,1,4,5,2,5,5,4,1,4,1028,2,1,2,6,2320,1,0,2,1,3,1,3,9,7,1,6,6,1945,4,1,180,6,6,3,224,0,0,0,0,0,4,3,2,0,7,2007,9,5,259500
116,160,2,34,3230,2,3,4,4,1,1,1,21,3,3,5,6,6,5,1999,1999,2,2,9,9,2,324,4,5,3,3,5,4,3,7,729,2,3,2,6,1458,0,0,2,1,2,1,4,5,7,1,2,6,1999,4,2,440,6,6,3,0,32,0,0,0,0,4,5,2,0,6,2007,9,5,176000
117,20,4,0,11616,2,2,4,4,1,5,1,19,3,3,1,3,5,5,1962,1962,2,2,14,15,2,71,4,5,2,5,5,4,4,2,1092,2,5,2,6,1092,0,1,1,0,3,1,4,6,7,1,5,2,1962,4,1,288,6,6,3,0,20,144,0,0,0,4,5,2,0,9,2009,9,5,139000
118,20,4,74,8536,2,2,4,4,1,1,1,8,3,3,1,3,5,5,2006,2007,2,2,13,14,3,1,4,5,3,3,5,4,7,7,1125,2,3,2,6,1125,0,0,1,1,2,1,4,5,7,0,4,2,2007,4,2,430,6,6,3,80,64,0,0,0,0,4,5,2,0,4,2007,7,6,155000
119,60,4,90,12376,2,2,4,4,1,1,1,20,3,3,1,6,7,5,1990,1990,4,2,10,11,3,1,4,5,3,3,5,3,3,7,1673,2,3,2,6,3222,1,0,3,0,5,1,3,11,7,2,6,2,1990,4,3,594,6,6,3,367,0,0,0,0,0,4,5,2,0,5,2010,9,5,320000
120,60,4,65,8461,2,2,4,4,1,5,1,6,3,3,1,6,6,5,2005,2006,2,2,13,14,3,1,3,5,3,3,5,4,7,7,728,2,1,2,6,1456,0,0,2,1,3,1,3,8,7,1,3,2,2005,1,2,390,6,6,3,0,24,0,0,0,0,4,5,2,0,7,2006,7,6,163990
121,80,4,0,21453,2,2,1,3,1,2,3,5,3,3,1,8,6,5,1969,1969,1,4,10,11,3,1,4,5,2,5,5,2,1,7,938,2,1,2,6,988,1,0,1,0,1,1,4,4,7,2,6,2,1969,4,2,540,6,6,3,0,130,0,130,0,0,4,5,2,0,10,2006,9,5,180000
122,50,5,50,6060,2,2,4,4,1,5,1,10,3,3,1,1,4,5,1939,1950,2,2,1,1,3,1,4,5,3,5,5,4,7,7,732,2,3,2,6,1123,0,0,1,0,3,1,4,4,7,0,4,6,1979,4,1,264,6,6,2,0,0,140,0,0,0,4,3,2,0,6,2007,9,5,100000
123,20,4,75,9464,2,2,4,4,1,1,1,13,3,3,1,3,6,7,1958,1958,4,2,9,9,2,83,4,3,2,5,5,4,2,7,1080,2,3,2,6,1080,0,0,1,0,3,1,4,5,7,0,4,2,1958,4,1,288,6,6,3,0,0,0,0,130,0,4,5,2,0,6,2008,9,5,136000
124,120,4,55,7892,2,2,4,4,1,5,1,20,3,3,5,3,6,5,1993,1993,2,2,10,11,3,1,3,5,3,3,5,4,3,7,1199,2,1,2,6,1199,0,0,2,0,2,1,3,5,7,0,4,2,1993,3,2,530,6,6,3,0,63,0,0,0,0,4,5,2,0,3,2008,9,5,153900
125,20,4,48,17043,2,2,1,4,1,2,1,17,3,3,1,3,6,5,1979,1998,2,2,7,7,3,1,4,3,2,3,1,4,7,7,1362,2,5,2,6,1586,0,0,2,0,3,1,4,7,7,1,6,2,1979,4,2,435,6,6,3,192,0,0,0,0,0,4,5,2,0,1,2009,9,5,181000
126,190,5,60,6780,2,2,4,4,1,5,1,10,3,3,2,1,6,8,1935,1982,2,2,14,15,3,1,4,2,2,5,5,1,3,7,520,2,3,1,6,754,1,0,1,0,2,1,4,5,7,0,4,7,0,2,0,0,4,4,1,53,0,0,0,0,0,4,5,2,0,6,2006,9,5,84500
127,120,4,0,4928,2,2,1,4,1,5,1,15,3,3,5,3,6,5,1976,1976,2,2,10,11,3,1,4,5,2,3,5,4,1,7,1078,2,5,2,6,958,0,0,2,0,2,1,4,5,7,1,6,2,1977,3,2,440,6,6,3,0,205,0,0,0,0,4,5,2,0,2,2007,9,5,128000
128,45,5,55,4388,2,2,1,1,1,5,1,18,2,3,1,2,5,7,1930,1950,2,2,15,15,3,1,4,3,1,5,5,4,4,7,672,2,1,2,6,840,0,0,1,0,3,1,4,5,7,1,6,7,0,2,0,0,4,4,1,0,0,0,0,0,0,4,5,2,0,6,2007,9,5,87000
129,60,4,69,7590,2,2,4,4,1,5,1,13,5,3,1,6,6,5,1966,1966,2,2,13,14,2,176,4,5,2,5,5,4,2,7,660,2,5,2,6,1348,0,0,1,1,3,1,4,6,7,1,2,2,1966,3,2,453,6,6,3,188,108,0,0,0,0,4,5,2,0,7,2006,9,5,155000
130,20,4,69,8973,2,2,4,4,1,5,1,13,3,3,1,3,5,7,1958,1991,2,2,10,11,2,46,4,5,2,5,5,4,6,2,1008,2,5,2,1,1053,0,1,1,1,3,1,1,6,7,0,4,1,1998,3,2,750,6,6,3,0,80,0,180,0,0,4,4,2,0,7,2006,9,1,150000
131,60,4,88,14200,2,2,4,4,1,1,1,13,3,3,1,6,7,6,1966,1966,2,2,9,9,2,205,4,5,2,5,5,4,6,7,924,2,1,2,6,2157,0,0,2,1,4,1,3,8,7,2,3,2,1966,1,2,487,6,6,3,105,66,0,0,0,0,4,1,2,0,5,2006,9,5,226000
132,60,4,0,12224,2,2,1,4,1,1,1,9,3,3,1,6,6,5,2000,2000,2,2,13,14,2,17,3,5,3,3,5,4,3,7,992,2,1,2,6,2054,1,0,2,1,3,1,3,7,7,1,6,4,2000,3,2,390,6,6,3,24,48,0,0,0,0,4,5,2,0,7,2009,9,5,244000
133,20,4,75,7388,2,2,4,4,1,1,1,13,3,3,1,3,5,6,1959,2002,2,2,9,9,3,1,4,5,2,5,5,4,6,7,1063,2,3,2,6,1327,1,0,1,0,3,1,3,7,7,0,4,6,1974,4,2,624,6,6,3,0,0,0,0,0,0,4,5,2,0,7,2007,9,5,150750
134,20,4,0,6853,2,2,1,4,1,5,1,24,3,3,1,3,8,5,2001,2002,2,2,13,14,2,84,3,5,3,1,5,4,3,7,1267,2,1,2,6,1296,1,0,2,0,2,1,3,6,7,0,4,2,2001,1,2,471,6,6,3,192,25,0,0,0,0,4,5,2,0,6,2009,9,5,220000
135,20,4,78,10335,2,2,1,4,1,5,1,19,3,3,1,3,5,6,1968,1993,2,2,10,11,3,1,4,5,2,5,5,4,6,7,1461,2,3,2,6,1721,0,0,2,1,3,1,4,7,3,1,6,2,1968,3,2,440,6,6,3,0,96,180,0,0,0,4,3,2,0,7,2006,9,5,180000
136,20,4,80,10400,2,2,4,4,1,5,1,17,3,3,1,3,7,6,1970,1970,4,2,10,11,2,189,4,5,3,5,5,4,7,7,1304,2,3,2,6,1682,0,0,2,0,3,1,4,7,7,1,3,2,1970,4,2,530,6,6,3,98,0,0,0,0,0,4,3,2,0,5,2008,9,5,174000
137,20,4,0,10355,2,2,1,4,1,1,1,13,3,3,1,3,5,5,1967,1967,2,2,9,9,2,129,4,5,2,5,5,4,2,7,1214,2,5,2,6,1214,0,0,2,0,3,1,4,5,7,1,2,2,1967,3,1,318,6,6,3,0,111,0,0,0,0,4,5,2,0,7,2007,9,5,143000
138,90,4,82,11070,2,2,4,4,1,5,1,12,3,3,3,3,7,5,1988,1989,2,2,13,14,2,37,4,5,2,5,5,4,7,7,1907,2,3,2,6,1959,0,0,3,0,5,2,4,9,7,0,4,1,1989,4,3,766,6,6,3,0,0,0,0,0,0,4,5,2,0,7,2006,9,4,171000
139,60,4,73,9066,2,2,1,4,1,5,1,6,3,3,1,6,8,5,1999,2000,2,2,13,14,2,210,3,5,3,3,5,3,3,7,1004,2,1,2,6,1852,0,0,2,1,3,1,3,7,7,2,6,2,1999,1,3,660,6,6,3,224,106,0,0,0,0,4,1,2,0,12,2008,9,5,230000
140,60,4,65,15426,2,2,1,4,1,5,1,6,3,3,1,6,6,5,1997,1997,2,2,13,14,3,1,4,5,3,3,5,4,3,7,928,2,1,2,6,1764,1,0,2,1,3,1,3,7,7,0,4,2,1997,3,2,470,6,6,3,276,99,0,0,0,0,4,3,2,0,8,2009,9,5,231500
141,20,4,70,10500,2,2,4,4,1,3,1,13,3,3,1,3,4,5,1971,1971,2,2,7,7,3,1,4,5,2,5,5,4,1,7,864,2,5,2,6,864,0,0,1,0,3,1,4,5,7,1,5,7,0,2,0,0,4,4,3,0,0,0,0,0,0,4,5,2,0,4,2010,4,5,115000
142,20,4,78,11645,2,2,4,4,1,5,1,6,3,3,1,3,7,5,2005,2005,2,2,13,14,3,1,3,5,3,3,5,1,3,7,1734,2,1,2,6,1734,1,0,2,0,3,1,3,7,7,0,4,2,2005,1,2,660,6,6,3,160,24,0,0,0,0,4,5,2,0,1,2006,9,5,260000
143,50,4,71,8520,2,2,4,4,1,1,1,13,1,3,1,1,5,4,1952,1952,2,2,4,15,3,1,4,2,2,5,5,4,6,7,910,2,2,2,6,1385,0,0,2,0,4,1,4,6,7,0,4,6,2000,4,2,720,6,6,3,0,0,0,0,0,0,4,3,2,0,6,2010,9,5,166000
144,20,4,78,10335,2,2,1,4,1,5,1,6,3,3,1,3,7,5,1999,1999,2,2,13,14,2,122,3,5,3,3,5,2,3,7,1490,2,1,2,6,1501,1,0,2,0,3,1,3,6,7,0,4,2,1999,3,2,577,6,6,3,144,29,0,0,0,0,4,5,2,0,6,2009,9,5,204000
145,90,5,70,9100,2,2,4,4,1,5,1,19,6,3,3,3,5,5,1963,1963,2,2,7,7,2,215,4,5,2,5,5,4,6,7,1728,2,5,2,6,1728,1,0,2,0,6,2,4,10,7,0,4,6,1963,4,2,504,6,6,3,0,0,0,0,0,0,4,5,2,0,11,2006,4,1,125000
146,160,5,24,2522,2,2,4,4,1,5,1,8,3,3,4,6,6,5,2004,2006,2,2,13,14,4,24,3,5,3,3,5,4,7,7,970,2,1,2,6,1709,0,0,2,0,3,1,3,7,1,0,4,6,2004,4,2,380,6,6,3,0,40,0,0,0,0,4,5,2,0,4,2006,9,5,130000
147,30,5,51,6120,2,2,4,4,1,1,1,4,3,3,1,3,5,7,1931,1993,2,2,14,15,3,1,4,5,1,5,5,4,2,7,715,2,5,2,1,875,1,0,1,0,2,1,4,5,7,0,4,6,1931,4,1,180,2,6,3,48,0,0,0,0,0,4,5,2,0,11,2009,9,5,105000
148,60,4,0,9505,2,2,1,4,1,2,1,9,3,3,1,6,7,5,2001,2001,2,2,13,14,2,120,3,5,3,3,5,4,7,7,884,2,1,2,6,2035,0,0,2,1,3,1,3,8,7,1,3,4,2001,1,2,434,6,6,3,144,48,0,0,0,0,4,5,2,0,5,2010,9,5,222500
149,20,4,63,7500,2,2,4,4,1,5,1,20,3,3,1,3,7,5,2004,2005,2,2,13,14,2,74,4,5,3,3,5,4,3,7,1080,2,1,2,6,1080,1,0,1,0,3,1,3,6,7,0,4,7,0,2,0,0,4,4,3,0,0,0,0,0,0,4,5,2,0,4,2008,9,5,141000
150,50,5,0,6240,2,2,4,4,1,5,1,4,3,3,1,1,5,4,1936,1950,2,2,9,9,3,1,4,5,1,3,5,4,7,7,896,2,3,2,1,1344,0,0,1,0,3,1,4,7,7,0,4,6,1936,4,1,240,2,6,3,200,114,0,0,0,0,4,5,2,0,4,2006,9,5,115000
151,20,4,120,10356,2,2,4,4,1,1,1,6,3,3,1,3,5,6,1975,1975,2,2,7,7,3,1,4,5,2,5,5,1,2,7,969,2,5,2,6,969,0,0,1,1,3,1,4,5,7,0,4,2,1975,4,2,440,6,6,3,0,0,0,0,0,0,4,3,2,0,1,2007,9,5,122000
152,20,4,107,13891,2,2,4,4,1,5,1,16,3,3,1,3,8,5,2007,2008,4,2,13,14,4,254,3,5,3,1,5,2,3,7,1710,2,1,2,6,1710,1,0,2,0,2,1,3,6,7,1,3,2,2007,3,3,866,6,6,3,0,102,0,0,0,0,4,5,2,0,1,2008,7,6,372402
153,60,4,0,14803,2,2,1,4,1,2,1,17,3,3,1,6,6,5,1971,1971,2,2,7,7,2,166,4,5,2,5,5,4,6,7,825,2,3,2,6,1993,0,0,2,1,4,1,4,8,7,1,3,2,1971,3,2,495,6,6,3,0,66,0,0,0,0,4,2,2,0,6,2006,9,5,190000
154,20,4,0,13500,2,2,4,4,1,5,1,5,3,3,1,3,6,7,1960,1975,1,2,4,11,3,1,4,5,2,3,5,2,2,1,1602,2,3,2,6,1252,1,0,1,0,1,1,4,4,7,1,3,2,1960,3,2,564,6,6,3,409,0,0,0,0,0,4,5,2,0,3,2008,9,5,235000
155,30,5,84,11340,2,2,4,4,1,1,1,18,3,3,1,3,6,5,1923,1950,2,2,14,15,3,1,4,5,1,5,5,4,7,7,1200,2,5,2,1,1200,0,0,1,0,4,1,4,7,7,0,4,6,1923,4,1,312,2,2,3,0,0,228,0,0,0,4,5,2,0,3,2006,9,4,125000
156,50,4,60,9600,2,2,4,4,1,1,1,8,1,3,1,1,6,5,1924,1950,2,2,14,15,3,1,4,5,1,5,5,4,7,7,572,4,2,1,2,1096,0,0,1,0,2,1,4,5,7,0,4,7,0,2,0,0,4,4,1,0,8,128,0,0,0,4,5,2,0,4,2008,9,5,79000
157,20,4,60,7200,2,2,4,4,1,5,1,13,3,3,1,3,5,7,1950,1950,4,2,14,15,3,1,4,5,2,4,3,5,5,5,0,2,5,2,2,1040,0,0,1,0,2,1,4,5,7,0,4,6,1950,4,2,625,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2006,9,5,109500
158,60,4,92,12003,2,2,4,4,1,1,1,24,3,3,1,6,8,5,2009,2010,2,2,13,14,2,45,3,5,3,1,5,4,7,7,774,2,1,2,6,1968,0,0,2,1,4,1,1,8,7,1,3,4,2009,1,3,680,6,6,3,0,75,0,0,0,0,4,5,2,0,5,2010,7,6,269500
159,60,2,100,12552,2,2,4,4,1,1,1,21,3,3,1,6,7,5,2004,2005,2,2,13,14,3,1,3,5,3,3,5,4,3,7,991,2,1,2,6,1947,0,0,2,1,3,1,3,8,7,1,3,2,2004,3,2,678,6,6,3,0,136,0,0,0,0,4,2,2,0,5,2010,9,5,254900
160,60,4,134,19378,2,2,1,2,1,1,1,9,3,3,1,6,7,5,2005,2006,2,2,13,14,2,262,3,5,3,3,5,3,3,7,1392,2,1,2,6,2462,1,0,2,1,4,1,3,9,7,1,3,2,2006,3,2,576,6,6,3,239,132,0,168,0,0,4,5,2,0,3,2006,7,6,320000
161,20,4,0,11120,2,2,1,4,1,2,1,25,3,3,1,3,6,6,1984,1984,2,2,10,11,3,1,4,5,3,3,5,4,2,7,1232,2,5,2,6,1232,0,0,2,0,3,1,4,6,7,0,4,2,1984,4,2,516,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2008,9,5,162500
162,60,4,110,13688,2,2,1,4,1,5,1,16,3,3,1,6,9,5,2003,2004,2,2,13,14,2,302,3,5,3,1,5,1,3,7,1572,2,1,2,6,2668,1,0,2,1,3,1,1,10,7,2,3,4,2003,1,3,726,6,6,3,400,0,0,0,0,0,4,5,2,0,3,2008,9,5,412500
163,20,4,95,12182,2,2,4,4,1,1,1,16,3,3,1,3,7,5,2005,2005,2,2,13,14,2,149,3,5,3,3,5,3,2,7,1541,2,1,2,6,1541,0,0,2,0,3,1,3,7,7,1,3,2,2005,3,2,532,6,6,3,0,70,0,0,0,0,4,5,2,0,5,2010,7,6,220000
164,45,4,55,5500,2,2,4,4,1,5,1,18,3,3,1,2,4,6,1956,1956,2,2,9,9,3,1,4,5,2,5,5,4,7,7,882,2,1,2,6,882,0,0,1,0,1,1,4,4,7,0,4,7,0,2,0,0,4,4,3,0,0,0,0,0,0,4,3,2,0,4,2007,9,5,103200
165,40,5,40,5400,2,3,4,4,1,1,1,18,3,3,1,3,6,7,1926,2004,2,2,9,9,3,1,4,3,1,5,5,3,4,7,1149,2,3,2,1,1616,0,0,2,0,3,1,3,5,7,0,4,6,1926,4,1,216,6,6,3,0,0,183,0,0,0,4,5,2,0,10,2007,9,5,152000
166,190,4,62,10106,2,2,4,4,1,5,1,8,3,3,2,1,5,7,1940,1999,2,2,14,15,3,1,4,3,1,5,5,4,1,6,644,2,3,2,6,1355,1,0,2,0,4,2,4,6,7,0,4,7,0,2,0,0,4,4,3,140,0,0,0,0,0,4,5,2,0,9,2008,9,5,127500
167,20,4,0,10708,2,2,1,4,1,5,1,5,3,3,1,3,5,5,1955,1993,4,2,14,15,3,1,3,5,2,5,5,4,4,2,1617,2,1,2,1,1867,1,0,1,0,2,1,4,7,7,3,3,2,1955,1,1,303,6,6,3,476,0,0,0,142,0,4,2,2,0,11,2009,1,5,190000
